id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,mths_since_last_major_derog,acc_now_delinq,tot_cur_bal,acc_open_past_24mths,avg_cur_bal,bc_util,chargeoff_within_12_mths,delinq_amnt,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,num_actv_bc_tl,num_bc_tl,num_il_tl,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens
15459972,7200,7200,7200, 36 months,15.61%,251.75,INVESTMENT ANALYST,2 years,RENT,45000,Verified,14-May,Fully Paid,small_business,103xx,NY,8.21,0,6-Nov,660,664,0,NA,23,9,1,4422,81.90%,19,15-Apr,5655.37,,16-Feb,NA,0,28385,3,3154,92.7,0,0,0,44,NA,14,1,1,14,0,0,0,3,100,0,1
13437734,4000,4000,4000, 36 months,14.16%,137.03,deli,< 1 year,RENT,18000,Verified,14-May,Current,small_business,446xx,OH,18.6,0,2-Apr,675,679,0,27,NA,3,0,883,29.40%,29,16-Feb,137.03,16-Mar,16-Feb,29,0,883,3,294,88.3,0,0,0,8,27,13,1,16,3,0,0,0,2,100,0,0
14639953,4500,4500,4500, 60 months,25.99%,134.71,Owner,2 years,RENT,15000,Verified,14-Apr,Current,small_business,846xx,UT,21.92,0,4-Aug,675,679,0,51,NA,11,0,4681,49.30%,15,16-Feb,134.71,16-Mar,16-Feb,51,0,6222,1,622,86.8,0,0,0,1,NA,NA,4,7,3,0,0,0,1,75,0,0
15339823,14225,14225,14225, 36 months,15.61%,497.38,owner-RN,10+ years,MORTGAGE,70000,Source Verified,14-May,Current,small_business,434xx,OH,5.3,1,Feb-88,715,719,2,11,69,13,1,5920,45.80%,27,16-Feb,497.38,16-Mar,16-Feb,61,0,5920,5,493,50.5,0,0,1,2,11,2,5,14,4,0,0,0,3,0,1,0
15069145,15000,15000,15000, 60 months,18.25%,382.95,Assistant Program Analyst,< 1 year,RENT,55000,Verified,14-Apr,Current,small_business,201xx,VA,9.67,0,Sep-96,725,729,0,NA,NA,4,0,29960,42.70%,8,16-Feb,382.95,16-Mar,16-Feb,NA,0,29960,0,7490,42.7,0,0,0,93,NA,NA,4,5,1,0,0,0,0,0,0,0
15409742,25200,25200,25075, 36 months,15.61%,881.12,Register Nurse,2 years,MORTGAGE,100000,Source Verified,14-Apr,Current,small_business,333xx,FL,3.68,0,7-Jul,730,734,1,NA,NA,13,0,10935,29%,21,16-Jan,881.12,16-Mar,16-Feb,NA,0,184423,4,14186,51.2,0,0,1,11,NA,1,4,9,1,0,0,0,3,40,0,0
15489641,30000,30000,30000, 60 months,16.59%,738.98,plant manager of manufacturing,10+ years,MORTGAGE,160000,Verified,14-May,Current,small_business,085xx,NJ,15.4,0,Nov-86,720,724,3,35,NA,10,0,669,29.10%,35,16-Feb,738.98,16-Mar,16-Feb,35,0,584167,8,58417,29.1,0,0,12,31,46,3,2,5,15,0,0,0,3,0,0,0
15249602,5200,5200,5200, 36 months,19.47%,191.85,city driver,1 year,MORTGAGE,60000,Verified,14-Apr,Current,small_business,430xx,OH,19.72,0,Feb-92,670,674,0,NA,NA,10,0,21516,82.40%,27,16-Feb,191.85,16-Mar,16-Feb,NA,0,167946,4,16795,98.6,0,0,6,78,NA,8,3,6,8,0,0,0,3,100,0,0
15349585,35000,35000,35000, 36 months,22.45%,1344.83,CEO,4 years,RENT,200000,Source Verified,14-May,Current,small_business,940xx,CA,13.42,1,3-Aug,680,684,1,14,NA,10,0,25188,92.30%,19,16-Feb,1344.83,16-Mar,16-Feb,NA,0,52753,7,5861,89,0,0,0,22,NA,2,2,3,10,0,0,0,2,50,0,0
15459570,12000,12000,12000, 36 months,18.25%,435.34,Group Vice President,1 year,RENT,153500,Verified,14-Apr,Current,small_business,327xx,FL,12.37,2,Sep-82,690,694,1,6,NA,13,0,25714,67.80%,43,16-Feb,435.34,16-Apr,16-Feb,28,0,60288,3,4638,67.8,0,0,4,55,22,1,6,12,10,0,0,0,1,50,0,0
15289622,3475,3475,3475, 36 months,17.57%,124.89,,n/a,RENT,50400,Verified,14-Apr,Fully Paid,small_business,441xx,OH,2.07,3,Oct-96,670,674,3,11,103,16,1,38,0.40%,32,15-Apr,2595.4,,15-Oct,53,0,4585,10,287,0.4,0,0,0,5,11,3,3,15,13,0,0,0,2,0,1,0
15409461,7825,7825,7825, 36 months,18.92%,286.52,Building Inspector/Plans Examiner,2 years,MORTGAGE,80000,Verified,14-Apr,Fully Paid,small_business,330xx,FL,2.15,0,May-00,665,669,3,NA,79,4,1,1718,33%,18,15-Apr,6227.27,,16-Feb,42,0,1718,2,429,42,0,0,2,39,NA,0,2,7,3,NA,0,0,2,0,1,0
14460122,7000,7000,7000, 36 months,16.59%,248.15,Supervisor,4 years,MORTGAGE,85000,Verified,14-Apr,Charged Off,small_business,355xx,AL,27.64,0,5-Aug,725,729,5,NA,NA,9,0,488,12%,17,15-Jan,248.15,,16-Feb,NA,0,240294,7,26699,98,0,0,1,25,NA,1,1,1,12,NA,0,0,4,100,0,0
15169302,24000,24000,24000, 60 months,23.43%,682.52,Quality Assurance Executive,10+ years,MORTGAGE,213721,Verified,14-Apr,Current,small_business,211xx,MD,18.03,1,Apr-86,665,669,2,3,NA,19,0,22681,45.40%,48,16-Feb,682.52,16-Mar,16-Feb,43,0,745058,13,41392,99.3,0,0,5,5,38,5,3,8,22,0,0,0,4,100,0,0
14719048,15000,15000,15000, 36 months,19.47%,553.42,Nuclear Medicine Technologist,5 years,OWN,45000,Verified,14-Apr,Current,small_business,331xx,FL,11.39,0,5-Sep,675,679,0,NA,NA,18,0,13657,50%,21,16-Feb,553.42,16-Mar,16-Feb,NA,0,29263,7,1721,76.4,0,0,0,10,NA,20,3,8,7,0,0,0,2,50,0,0
14989132,25000,25000,25000, 36 months,14.64%,862.24,VP-Consulting Systems Engineer,3 years,MORTGAGE,128500,Verified,14-Apr,Current,small_business,282xx,NC,9.82,1,Feb-99,685,689,5,14,NA,20,0,15478,22.80%,28,16-Feb,862.24,16-Mar,16-Feb,NA,0,170148,6,8955,25.8,0,0,2,4,NA,0,8,15,3,0,0,0,2,9.1,0,0
15099203,16550,16550,16550, 36 months,21.18%,625.06,Operation manager,10+ years,RENT,70000,Source Verified,14-Apr,Current,small_business,117xx,NY,21.89,0,Dec-94,680,684,3,28,NA,30,0,23227,53.30%,39,16-Jan,625.06,16-Mar,16-Feb,NA,0,45782,6,1635,81.2,0,0,0,16,28,1,11,22,3,0,0,0,3,38.5,0,0
14008863,5925,5925,5925, 36 months,18.92%,216.95,Sole Proprietor,10+ years,RENT,36000,Source Verified,14-May,Fully Paid,small_business,943xx,CA,2.5,0,Dec-98,685,689,1,NA,112,9,2,1530,28.90%,13,15-Oct,3777.25,,15-Oct,NA,0,1530,4,306,1.9,0,0,0,1,NA,2,1,4,0,0,0,0,4,0,1,1
14579525,9050,9050,9050, 36 months,18.25%,328.32,"Director, Accounting",10+ years,MORTGAGE,134000,Verified,14-May,Fully Paid,small_business,911xx,CA,0.86,1,Jun-95,675,679,0,42,45,4,1,579,11%,34,14-Aug,8797.52,,14-Aug,14,0,311374,3,77843,11,0,0,8,6,NA,12,3,14,4,NA,0,1,1,0,1,0
14809093,7125,7125,7125, 36 months,17.57%,256.06,owner,10+ years,RENT,77000,Source Verified,14-Apr,Current,small_business,921xx,CA,5.22,0,Nov-94,665,669,3,54,54,10,2,3263,31.70%,22,16-Feb,256.06,16-Mar,16-Feb,54,0,4929,4,548,39.3,0,0,0,3,NA,0,6,15,2,0,0,0,4,0,2,0
14749130,5125,5125,5125, 36 months,16.59%,181.68,Constraction,1 year,RENT,30000,Verified,14-Apr,Current,small_business,029xx,RI,20.52,0,10-Nov,730,734,4,NA,NA,4,0,926,29%,4,16-Feb,181.68,16-Mar,16-Feb,NA,0,29733,2,7433,44,0,0,0,15,NA,4,1,1,2,NA,0,0,1,0,0,0
14919052,7375,7375,7375, 36 months,13.65%,250.81,foreman,10+ years,MORTGAGE,50000,Verified,14-Apr,Current,small_business,140xx,NY,8.26,0,Jul-91,665,669,0,51,NA,6,0,3095,49.90%,7,16-Feb,250.81,16-Mar,16-Feb,51,0,9344,2,1557,49.9,0,0,0,14,NA,16,5,5,1,0,0,0,1,20,0,0
14849013,19750,19750,19750, 36 months,10.99%,646.5,Owner,7 years,MORTGAGE,98000,Source Verified,14-May,Current,small_business,300xx,GA,8.41,0,1-Mar,690,694,0,34,NA,14,0,21155,40.90%,39,16-Feb,646.5,16-Mar,16-Feb,34,0,28803,1,2057,47.4,0,0,1,38,NA,13,8,25,5,0,0,0,0,22.2,0,0
14568541,18000,18000,18000, 60 months,23.43%,511.89,Enlisted - E6,8 years,RENT,63000,Verified,14-Apr,Charged Off,small_business,920xx,CA,30.74,0,5-Aug,715,719,1,77,NA,8,0,5912,20.50%,26,15-Jun,511.89,,15-Dec,NA,0,71341,6,8918,45.3,0,0,2,5,77,5,2,5,16,0,0,0,5,33.3,0,0
14700893,10000,10000,10000, 36 months,12.49%,334.49,Structural Designer,1 year,MORTGAGE,57000,Verified,14-Apr,Current,small_business,038xx,NH,17.12,1,2-Nov,705,709,0,15,NA,15,0,11966,38.10%,24,16-Feb,334.49,16-Mar,16-Feb,NA,0,240120,1,16008,47.1,0,0,2,31,NA,9,1,4,11,0,0,0,0,0,0,0
14818928,8000,8000,8000, 36 months,12.99%,269.52,Staff Sergeant  E-6,8 years,MORTGAGE,60300,Verified,14-Apr,Charged Off,small_business,422xx,KY,24.46,4,4-Aug,675,679,1,15,NA,10,0,5783,51.60%,33,14-Jul,269.52,,14-Dec,15,0,211314,11,21131,NA,0,0,3,NA,16,1,0,7,11,0,0,1,2,NA,0,0
9046191,5000,5000,5000, 36 months,21.99%,190.93,"Executive Vice President, Marketing",8 years,MORTGAGE,425000,Verified,14-Apr,Fully Paid,small_business,105xx,NY,8.09,0,Nov-94,685,689,4,55,50,14,1,105,1.10%,49,14-Dec,4343.63,,15-Jan,55,0,807564,9,73415,2.3,0,0,5,2,55,2,2,17,15,0,0,0,7,0,1,0
14318108,13500,13500,13500, 36 months,13.65%,459.11,owner,10+ years,MORTGAGE,85000,Source Verified,14-Apr,Current,small_business,638xx,MO,4.6,0,Mar-90,680,684,0,39,NA,5,0,7739,95.50%,17,16-Jan,459.11,16-Mar,16-Feb,61,0,207080,3,41416,95.5,0,0,3,4,NA,NA,2,7,7,0,0,0,2,100,0,0
14650715,10500,10500,10500, 36 months,22.45%,403.45,laborer,1 year,MORTGAGE,35000,Verified,14-May,Late (31-120 days),small_business,060xx,CT,33.92,0,6-Jul,730,734,0,28,NA,12,0,6532,26.70%,18,15-Dec,11.97,16-Mar,16-Feb,NA,0,29555,3,2463,35.1,0,0,0,48,NA,8,2,8,4,0,0,0,2,0,0,0
14699503,14825,14825,14825, 36 months,10.99%,485.29,crane operator,10+ years,OWN,102000,Source Verified,14-May,Current,small_business,333xx,FL,16.26,0,Feb-99,665,669,0,76,NA,6,0,1570,17.10%,18,16-Feb,485.29,16-Mar,16-Feb,76,0,39970,3,6662,20.4,0,0,0,8,76,8,3,6,6,0,0,0,1,0,0,0
14489343,15000,15000,15000, 36 months,12.99%,505.34,Accountant,3 years,RENT,66000,Verified,14-Apr,Fully Paid,small_business,906xx,CA,8.35,0,Oct-00,710,714,0,NA,NA,8,0,16399,58.60%,14,15-Apr,11181.7,,15-Apr,NA,0,26440,2,3777,58.6,0,0,0,28,NA,NA,3,7,5,0,0,0,0,25,0,0
14540123,28000,28000,28000, 36 months,12.99%,943.3,Vice President,5 years,MORTGAGE,245000,Verified,14-Apr,Current,small_business,460xx,IN,13.98,0,Oct-98,725,729,2,NA,NA,11,0,113749,71.30%,38,16-Feb,943.3,16-Mar,16-Feb,NA,0,569678,5,56968,71.3,0,0,6,8,NA,0,3,7,16,0,0,0,1,33.3,0,0
14480726,34750,34750,34750, 36 months,19.99%,1291.26,Owner,6 years,RENT,105000,Verified,14-Apr,Current,small_business,925xx,CA,11.73,1,6-Aug,660,664,4,21,NA,14,0,9235,57.40%,23,16-Feb,1291.26,16-Mar,16-Feb,69,0,20156,5,1440,71.7,0,0,0,15,21,1,5,7,2,0,0,0,0,16.7,0,0
12956805,6475,6475,6475, 36 months,16.59%,229.54,Admin - Executive/Sales/Public Relations,4 years,RENT,39000,Verified,14-Apr,Charged Off,small_business,604xx,IL,16.92,0,Mar-98,685,689,0,NA,NA,9,0,4760,68%,15,15-Oct,229.54,,16-Feb,NA,0,12642,4,1580,86.4,0,0,0,10,NA,11,1,4,7,0,0,0,3,50,0,0
14700683,35000,35000,35000, 60 months,21.99%,966.47,Sheet Metal Forman,4 years,OWN,100000,Verified,14-Apr,Current,small_business,953xx,CA,6.44,1,2-Mar,720,724,0,19,NA,6,0,7921,18.40%,17,16-Feb,966.47,16-Mar,16-Feb,24,0,523109,0,104622,18.4,0,0,5,58,19,NA,3,7,2,0,0,0,0,0,0,0
14517999,21475,21475,21475, 60 months,21.18%,583.15,Teacher,10+ years,MORTGAGE,56000,Verified,14-Apr,Current,small_business,857xx,AZ,14.68,0,May-00,740,744,0,NA,NA,11,0,25999,34.50%,21,16-Jan,583.15,16-Mar,16-Feb,NA,0,273638,2,24876,45.8,0,0,8,36,NA,14,4,7,1,0,0,0,0,40,0,0
14460462,20975,20975,20975, 36 months,13.65%,713.32,meat cutter,8 years,RENT,52579,Verified,14-Apr,Current,small_business,221xx,VA,2.98,0,7-Feb,735,739,0,NA,NA,9,0,7547,48.40%,12,16-Feb,713.32,16-Mar,16-Feb,NA,0,7547,3,839,59.7,0,0,0,22,NA,22,3,4,0,0,0,0,0,0,0,0
14460534,16800,16800,16800, 60 months,25.57%,498.74,data translation,10+ years,MORTGAGE,120000,Verified,14-Apr,Current,small_business,180xx,PA,12.72,0,10-Jun,675,679,6,NA,NA,8,0,6435,59%,9,16-Feb,498.74,16-Mar,16-Feb,NA,0,420514,2,52564,85.8,0,0,2,40,NA,1,2,2,4,0,0,0,2,100,0,0
14620460,1800,1800,1800, 36 months,19.47%,66.41,Senior Account Executive,< 1 year,OWN,70000,Source Verified,14-Apr,Current,small_business,802xx,CO,19.61,0,5-Sep,680,684,3,26,NA,14,0,1957,36.20%,30,16-Feb,66.41,16-Mar,16-Feb,51,0,188803,4,13486,93.2,0,0,1,9,26,4,2,5,21,0,0,0,2,100,0,0
14610460,7000,7000,7000, 36 months,16.59%,248.15,Owner,10+ years,MORTGAGE,56100,Verified,14-Apr,Current,small_business,972xx,OR,11.52,0,Sep-96,725,729,0,NA,64,9,2,53071,25.80%,17,16-Feb,248.15,16-Mar,16-Feb,NA,0,342518,1,38058,41.6,0,0,4,39,NA,NA,1,3,3,0,0,0,1,0,0,2
14600537,35000,35000,34975, 60 months,25.80%,1043.78,Attorney/Owner,10+ years,OWN,250000,Verified,14-Apr,Fully Paid,small_business,604xx,IL,4.09,1,Dec-90,680,684,1,64,42,10,3,30715,37%,52,15-Mar,25967.48,,15-Apr,69,0,49433,4,5492,38,0,0,17,17,NA,3,7,22,4,NA,0,1,0,14.3,2,0
14530368,18625,18625,18625, 36 months,22.45%,715.65,owner-operator,10+ years,OWN,55000,Verified,14-Apr,Current,small_business,615xx,IL,21.47,0,Nov-75,670,674,0,NA,NA,12,0,34813,93.80%,25,16-Feb,715.65,16-Mar,16-Feb,NA,0,34813,0,2901,96.2,0,0,0,79,NA,NA,11,17,5,0,0,0,0,100,0,0
14460292,10000,10000,10000, 60 months,14.64%,236.02,,n/a,MORTGAGE,67000,Source Verified,14-Apr,Current,small_business,437xx,OH,15.74,1,Jun-97,740,744,3,12,NA,29,0,11787,18.60%,48,16-Feb,236.02,16-Mar,16-Feb,NA,0,153607,5,5486,22.3,0,0,3,12,NA,2,5,19,5,0,0,0,4,0,0,0
14479660,11975,11975,11975, 60 months,19.47%,313.75,Store Manager,6 years,MORTGAGE,38540,Source Verified,14-Apr,In Grace Period,small_business,291xx,SC,10,0,8-Jul,705,709,1,NA,NA,33,0,3961,29.30%,39,16-Feb,313.75,16-Mar,16-Feb,NA,0,187915,12,5694,46.5,0,0,1,17,NA,4,3,4,29,0,0,0,3,0,0,0
14660244,30000,30000,30000, 36 months,12.49%,1003.47,Project Manager,7 years,OWN,80000,Verified,14-Apr,Fully Paid,small_business,770xx,TX,5.96,0,3-Jul,755,759,0,NA,NA,10,0,5121,61.70%,24,15-Mar,23220.61,,15-Apr,NA,0,156953,0,15695,61.7,0,0,1,74,NA,8,1,5,16,0,0,0,0,50,0,0
14670375,16000,16000,16000, 36 months,10.99%,523.75,Owner ,10+ years,MORTGAGE,63000,Verified,14-Apr,Current,small_business,630xx,MO,14.35,0,Sep-85,705,709,1,79,NA,7,0,19180,51.60%,12,16-Feb,547.44,16-Mar,16-Feb,NA,0,120220,2,17174,67.3,0,0,2,19,NA,5,3,4,3,0,0,0,0,0,0,0
14640063,35000,35000,35000, 36 months,14.64%,1207.13,CEO/Physician,10+ years,MORTGAGE,145000,Verified,14-Apr,Current,small_business,880xx,NM,28.56,0,Dec-99,675,679,0,NA,NA,20,0,45022,53.90%,33,16-Feb,1207.13,16-Mar,16-Feb,NA,0,530742,8,26537,55.8,0,0,3,18,NA,8,9,13,10,0,0,0,4,25,0,0
14690075,5600,5600,5600, 36 months,11.99%,185.98,911 Dispatcher,8 years,MORTGAGE,42000,Verified,14-Apr,Fully Paid,small_business,550xx,MN,7.63,0,Nov-87,695,699,1,NA,102,4,1,4360,63.20%,10,15-Dec,1233.79,,15-Dec,NA,0,127791,1,31948,89,0,0,2,77,NA,0,1,2,2,0,0,0,1,100,1,0
14540126,9600,9600,9600, 36 months,14.16%,328.86,owner operator,1 year,MORTGAGE,97045.82,Source Verified,14-Apr,Fully Paid,small_business,237xx,VA,5.59,0,Feb-96,695,699,1,62,83,6,1,3336,53%,12,16-Feb,4843.03,,16-Feb,73,0,8719,1,1453,67.9,0,0,0,20,NA,5,3,7,2,0,0,0,0,25,0,0
14519898,20000,20000,20000, 36 months,15.31%,696.35,Technical Writer ,1 year,MORTGAGE,65000,Verified,14-Apr,Current,small_business,920xx,CA,12.04,0,Jul-00,705,709,1,29,NA,8,0,7128,82.90%,21,16-Feb,696.35,16-Mar,16-Feb,NA,0,185219,5,30870,84.8,0,0,4,16,NA,1,1,4,6,0,0,0,0,100,0,0
13447398,15975,15975,15975, 36 months,16.59%,566.3,Network Analyst,6 years,MORTGAGE,50000,Verified,14-Apr,Fully Paid,small_business,850xx,AZ,22.2,0,4-Sep,690,694,0,NA,NA,12,0,16066,60.40%,29,15-Oct,8849.74,,15-Nov,NA,0,113506,4,9459,83,0,0,1,20,NA,11,3,8,15,0,0,0,2,66.7,0,0
14658422,4800,4800,4800, 36 months,20.49%,179.59,owner,10+ years,OWN,71000,Source Verified,14-Apr,Current,small_business,291xx,SC,18.8,2,Jul-94,680,684,0,21,NA,11,0,12682,79.80%,30,16-Feb,179.59,16-Mar,16-Feb,NA,0,91961,3,8360,78,0,0,1,3,22,8,7,20,3,0,0,0,2,71.4,0,0
14528715,4525,4525,4525, 36 months,23.43%,176.18,tech.,9 years,MORTGAGE,65000,Source Verified,14-Apr,Charged Off,small_business,980xx,WA,17.7,1,Nov-99,670,674,3,3,NA,8,0,6924,43.30%,30,15-Oct,176.18,,16-Feb,47,0,301167,4,37646,73.6,0,0,6,15,3,1,1,9,9,0,0,0,2,0,0,0
11656956,9975,9975,9975, 36 months,14.16%,341.7,Account Manager,3 years,RENT,85000,Verified,14-Apr,Current,small_business,554xx,MN,7.93,0,Sep-88,660,664,1,NA,24,7,2,976,12.20%,28,16-Feb,341.7,16-Mar,16-Feb,NA,0,16490,3,2748,12.1,0,0,3,5,NA,5,2,7,9,0,0,0,2,0,2,0
14699592,7800,7800,7800, 36 months,22.45%,299.71,Teacher,6 years,MORTGAGE,58000,Verified,14-Apr,Current,small_business,935xx,CA,18.75,0,Mar-96,660,664,1,63,NA,12,0,21753,87%,23,16-Feb,299.71,16-Mar,16-Feb,NA,0,111948,5,10177,97.9,0,0,3,114,NA,1,2,4,8,0,0,0,3,100,0,0
14669674,15875,15875,15875, 36 months,22.45%,609.98,Truck driver,1 year,RENT,60000,Verified,14-Apr,Fully Paid,small_business,953xx,CA,6.04,1,Apr-00,665,669,4,3,NA,9,0,9936,30%,13,15-Sep,331.64,,15-Aug,NA,0,9936,4,1104,37,0,0,0,4,3,0,6,6,1,NA,0,0,3,0,0,0
14539610,6000,6000,6000, 36 months,15.61%,209.79,Staff Scientist,2 years,RENT,100000,Verified,14-Apr,Current,small_business,920xx,CA,15.91,0,Sep-00,690,694,0,NA,NA,8,0,24449,83.20%,26,16-Feb,209.79,16-Mar,16-Feb,NA,0,90513,4,11314,83.2,0,0,0,6,NA,12,5,9,15,0,0,0,3,80,0,0
14639627,18000,18000,18000, 36 months,18.25%,653.01,Owner-Therapist,10+ years,RENT,90000,Source Verified,14-Apr,Current,small_business,305xx,GA,25.03,0,Mar-96,660,664,2,31,22,12,7,4336,29.50%,47,16-Feb,653.01,16-Mar,16-Feb,55,0,52170,6,5797,60.2,0,0,2,4,31,1,2,13,25,0,0,0,4,0,0,7
14649688,4800,4800,4800, 36 months,19.99%,178.37,Partner,7 years,OWN,230000,Source Verified,14-Apr,Current,small_business,606xx,IL,10.95,0,Aug-96,725,729,4,NA,NA,10,0,40070,96.60%,18,16-Feb,178.37,16-Mar,16-Feb,NA,0,496816,1,49682,96.6,0,0,6,35,NA,0,3,6,6,0,0,0,1,75,0,0
14459467,3500,3500,3500, 60 months,24.08%,100.86,office manager,< 1 year,RENT,36000,Source Verified,14-Apr,Fully Paid,small_business,238xx,VA,23.13,0,7-Sep,685,689,0,NA,NA,15,0,9751,59.10%,27,15-Jan,2300.52,,16-Feb,NA,0,51384,3,3426,59.1,0,0,0,57,NA,19,2,3,24,0,0,0,1,50,0,0
14549446,10000,10000,10000, 36 months,19.47%,368.95,Contract Administrator,10+ years,RENT,40000,Verified,14-Apr,Fully Paid,small_business,891xx,NV,23.04,0,2-Feb,685,689,1,73,NA,6,0,3000,34.10%,20,15-May,7442.1,,15-May,75,0,17322,5,2887,47.4,0,0,2,6,74,5,2,11,5,0,0,0,1,0,0,0
14388146,11550,11550,11550, 60 months,25.83%,344.66,Route Sales Representative,1 year,RENT,62400,Source Verified,14-Apr,Charged Off,small_business,070xx,NJ,20.59,0,3-Nov,660,664,1,44,NA,8,0,4499,84.90%,20,15-Jun,344.66,,15-Dec,44,0,48108,4,6014,92.2,0,0,0,11,44,6,3,11,7,0,0,0,3,100,0,0
14428178,16300,16300,16300, 36 months,15.31%,567.53,Operations Manager,8 years,RENT,85000,Verified,14-Apr,Current,small_business,601xx,IL,4.35,0,9-Apr,705,709,0,NA,NA,16,0,8045,20.90%,18,16-Feb,567.53,16-Mar,16-Feb,NA,0,8045,8,536,20.3,0,0,0,2,NA,10,11,15,0,0,0,0,6,16.7,0,0
14489353,4000,4000,4000, 36 months,18.92%,146.47,Server,2 years,MORTGAGE,60000,Verified,14-Apr,Current,small_business,916xx,CA,2.94,0,Feb-97,675,679,2,NA,39,6,1,941,16%,34,16-Feb,146.47,16-Mar,16-Feb,35,0,116917,6,23383,18,0,0,2,0,NA,0,3,22,2,NA,0,0,2,0,1,0
14669110,13000,13000,13000, 60 months,21.99%,358.98,Owner and Counselor,1 year,RENT,50000,Source Verified,14-Apr,Charged Off,small_business,782xx,TX,14.04,0,3-Jun,705,709,2,NA,NA,7,0,12597,85.70%,19,14-Dec,358.98,,15-Apr,NA,0,98416,1,14059,93.5,0,0,0,74,NA,0,3,3,14,0,0,0,0,100,0,0
14499208,10650,10650,10650, 36 months,21.99%,406.68,driver,5 years,RENT,54000,Verified,14-Apr,Fully Paid,small_business,919xx,CA,18.29,0,2-Oct,670,674,3,61,50,10,1,6222,72%,39,15-Sep,6929.63,,16-Feb,47,0,22252,4,2225,91,0,0,4,7,NA,5,3,11,11,NA,0,0,2,100,1,0
13408128,3125,3125,3125, 36 months,19.99%,116.13,Executive Senior Sales Director,10+ years,MORTGAGE,85000,Source Verified,14-Apr,Current,small_business,335xx,FL,5.13,1,3-Jun,660,664,1,10,NA,9,0,2437,81.20%,26,16-Feb,116.13,16-Mar,16-Feb,10,0,125651,2,17950,81.3,1,0,5,21,10,3,4,10,4,0,0,1,1,75,0,0
14609144,29325,29325,29325, 36 months,24.50%,1158.22,Solutions Architect/Business Intell,10+ years,MORTGAGE,215000,Source Verified,14-Apr,Current,small_business,773xx,TX,16.73,0,Nov-00,675,679,1,NA,NA,17,0,16193,55.10%,34,16-Feb,1158.22,16-Mar,16-Feb,NA,0,262546,6,15444,71,0,0,2,33,NA,4,7,10,18,0,0,0,5,75,0,0
14628260,8150,8150,8150, 36 months,24.50%,321.9,Fraud analyst,< 1 year,RENT,47000,Verified,14-Apr,Current,small_business,952xx,CA,3.96,1,5-Nov,705,709,1,9,NA,15,0,3376,15.30%,17,16-Feb,321.9,16-Mar,16-Feb,NA,0,3376,6,241,26,0,0,0,2,NA,1,6,10,0,0,0,0,5,11.1,0,0
14508102,21000,21000,21000, 36 months,18.92%,768.93,Owner,10+ years,MORTGAGE,333000,Source Verified,14-Apr,Current,small_business,917xx,CA,14.46,0,Jan-97,680,684,4,NA,NA,15,0,24298,46.50%,45,16-Jan,768.93,16-Mar,16-Feb,NA,0,972018,6,64801,58,0,0,9,2,NA,2,6,11,22,0,0,0,4,16.7,0,0
13447589,31500,31500,31500, 36 months,13.65%,1071.25,Database Administrator,1 year,RENT,135000,Verified,14-Apr,Fully Paid,small_business,752xx,TX,18.43,0,Jun-97,755,759,0,NA,NA,14,0,16433,34%,27,15-Jul,21170.98,,15-Aug,NA,0,75492,5,5392,36.7,0,0,0,12,NA,20,3,8,11,0,0,0,2,16.7,0,0
14529037,35000,35000,34975, 60 months,18.25%,893.54,President,< 1 year,MORTGAGE,125000,Verified,14-Apr,Charged Off,small_business,450xx,OH,23.06,0,May-85,695,699,3,NA,NA,16,0,32733,72.70%,36,14-Dec,893.54,,16-Feb,NA,0,326312,5,21754,65,0,0,3,18,NA,0,4,8,18,0,0,0,2,0,0,0
14628915,13825,13825,13825, 60 months,21.18%,375.42,District Manager,10+ years,RENT,103000,Verified,14-Apr,Fully Paid,small_business,928xx,CA,5.9,1,Oct-98,660,664,1,14,36,6,1,1377,14.50%,29,15-Dec,11081.2,,16-Feb,14,0,15018,4,2503,27.5,0,0,2,1,52,1,2,12,9,0,0,1,3,0,1,0
13408775,10700,10700,10700, 36 months,19.47%,394.77,president,10+ years,MORTGAGE,90000,Source Verified,14-Apr,Current,small_business,349xx,FL,19.92,0,Dec-99,670,674,1,77,18,6,2,2954,82.10%,12,16-Feb,394.77,16-Mar,16-Feb,77,0,64021,4,10670,81.1,0,0,3,3,NA,1,2,2,4,0,0,0,2,50,0,2
14228158,3750,3750,3750, 36 months,24.08%,147.29,manager,10+ years,RENT,30000,Source Verified,14-Apr,Fully Paid,small_business,978xx,OR,13.36,0,2-May,695,699,2,NA,NA,10,0,7461,36.20%,21,14-May,3825.25,,16-Feb,NA,0,15886,9,1589,40.5,0,0,0,9,NA,3,4,9,8,0,0,0,4,20,0,0
